image_id,s,o,r,label,split,family,qtype,d_id:s,d_id:o,d_id:so,d_inv:s,d_inv:o,d_inv:so,a_orig
2a5afcdc389ddca3.jpg,person,backpack,wearing,0,calib,non-spatial,Opposite,0.234375,0.328125,0.421875,-0.109375,-1.3125,-1.5,6.4375
fb606f3170d6e48e.jpg,woman,blue jacket,wearing,1,eval,non-spatial,Positive,4.281250059604645,4.281250059604645,4.21875,5.375,5.375,5.359375,4.84375
c10540cd4f062e0c.jpg,woman,black shirt,wearing,0,eval,non-spatial,Opposite,3.796875,3.796875,3.9375,2.8281249403953552,2.8281249403953552,2.9531250596046448,3.9375
be67e17ec45f009e.jpg,man,suit,wearing,1,eval,non-spatial,Positive,4.28125,4.578125,4.9375,3.921875,3.8749999403953552,4.406249940395355,4.625
c0b0133682bf5fb2.jpg,man,montreal canadians jersey,wearing,0,eval,non-spatial,Opposite,0.5,4.375,4.234375,2.1875,4.6562498807907104,4.6250001192092896,3.171875
50f99527c1738ca2.jpg,man,striped shirt,wearing,1,calib,non-spatial,Positive,2.796875,3.09375,2.25,4.015625059604645,3.46875,3.71875,3.296875
7588a6de389ac33a.jpg,caterpillar,top hat,wearing,0,eval,non-spatial,Opposite,2.859375,3.984375,3.75,0.40625,0.859375,0.359375,4.5625
663389d2c9d562d8.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,0.71875,2.375,0.734375,1.9062500596046448,2.484375,1.875,0.875
dd8a7bf210628fd7.jpg,woman,glasses,wearing,0,eval,non-spatial,Opposite,4.84375,0.421875,6.890625,4.234375,-1.96875,3.7187500596046448,6.3125
9a3d8225ac30a8eb.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,3.8437499403953552,4.84375,3.828125,1.6093750596046448,1.984375,1.5937499403953552,4.734375
558e151c3fbc1ba3.jpg,woman,one piece uniform,wearing,0,eval,non-spatial,Opposite,2.625,1.2968751192092896,2.53125,3.765625,2.2343751192092896,3.703125,3.140625
66a8d1c74ad49ea1.jpg,man,hat,wearing,1,calib,non-spatial,Positive,1.625,0.0,1.625,2.75,0.0,2.75,-0.046875
1ced3ecaa077f2e4.jpg,person,swim cap,wearing,0,calib,non-spatial,Positive,0.46875,0.0,0.46875,1.703125,0.0,1.703125,3.546875
122804d032b58390.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,3.71875,5.03125,3.7968750596046448,2.7031249403953552,3.5937500596046448,2.71875,4.4375
b22b89073480191e.jpg,girl,trousers,wearing,0,eval,non-spatial,Opposite,-2.484375,1.3125,-1.640625,-1.671875,1.984375,-0.046875,2.90625
8302f7352b501bc4.jpg,woman,high heels,wearing,1,eval,non-spatial,Opposite,1.515625,0.546875,1.5,3.828125,1.734375,3.796875,4.109375
5df386da132b567b.jpg,woman in the blue jacket,helmet,wearing,0,calib,non-spatial,Opposite,-1.984375,1.0,0.01562511920928955,1.875,0.703125,1.15625,1.828125
e27e575c922e7525.jpg,doll,necklace,wearing,1,eval,non-spatial,Positive,6.71875,5.546875,6.546875,3.453125,2.4218749403953552,3.34375,5.578125
c12a4117fe6910fc.jpg,man,scuba apparatus,wearing,0,calib,non-spatial,Random,1.2343749403953552,1.0625,1.6562500596046448,0.7656249403953552,0.0625,1.09375,2.171875
733abfb024695849.jpg,man,blue shirt,wearing,1,calib,non-spatial,Positive,1.90625,3.140625,2.015625,6.140625,5.453125,5.515625,4.171875
3220be9141f2d703.jpg,children,orange lifesavers,wearing,0,calib,non-spatial,Opposite,0.375,2.8125,5.625,0.90625,0.90625,2.640625,4.1875
64a40c0bc5e8a27a.jpg,person,glasses,wearing,1,calib,non-spatial,Positive,7.718750059604645,7.5625,7.812500059604645,5.8125,5.0625,5.765625,7.15625
589c3658dc27bcfd.jpg,woman,plaid skirt,wearing,0,calib,non-spatial,Opposite,5.484375,5.484375,5.5,4.625,4.625,4.609375,3.171875
c8a4a228c9df91ef.jpg,man,goggles,wearing,1,eval,non-spatial,Positive,3.984375,3.21875,3.890625,5.34375,2.890625,5.25,4.671875
c7a6a5f2a8f674ce.jpg,man,blue and yellow uniform,wearing,0,eval,non-spatial,Opposite,0.875,-0.640625,1.265625,1.28125,1.0,2.3125,2.3125
08bc48ffae1a678a.jpg,woman,hat,wearing,1,eval,non-spatial,Positive,2.390625,0.5625,2.515625,4.65625,0.9375,4.65625,0.859375
e4f48f34e6f386c8.jpg,woman,white strapless gown,wearing,0,calib,non-spatial,Opposite,1.96875,1.234375,2.03125,3.5625,2.46875,3.53125,3.359375
e6a6d650481599ba.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,1.703125,3.9375,1.703125,1.8749999403953552,2.9218750596046448,1.6249999403953552,3.4375
25ce96bd10afe1b0.jpg,woman,glasses,wearing,0,eval,non-spatial,Positive,0.03125011920928955,-0.5625,0.0,-0.12499994039535522,0.15625,0.453125,1.96875
b5a1a0b0689eebd9.jpg,man,beard,wearing,1,eval,non-spatial,Positive,4.859375,4.84375,4.734375,4.0625,2.421875,4.250000059604645,6.859375
9f8550843e6f1ba6.jpg,woman,necklace,wearing,0,eval,non-spatial,Opposite,5.546875,5.546875,5.484374940395355,4.125,4.125,3.984375,4.640625
23f90952a8569149.jpg,woman,coat,wearing,1,calib,non-spatial,Positive,2.546875,2.546875,2.09375,2.828125,2.828125,2.96875,5.8125
8823286afacc9898.jpg,person,helmet,wearing,1,eval,non-spatial,Positive,2.21875,4.109375,2.328125,2.9374999403953552,3.203125,2.9999999403953552,3.78125
d9f6cc68c666b47c.jpg,woman,diving mask,wearing,1,calib,non-spatial,Positive,0.40625,0.40625,0.359375,1.46875,1.46875,1.03125,5.765625
88604d17afb317fd.jpg,woman,high heels,wearing,1,calib,non-spatial,Positive,3.546875,-1.875,3.984375,3.453125,0.71875,3.65625,3.40625
27c41bbdb49d6f5f.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,4.53125,5.15625,4.5,4.546875,4.546875,4.59375,5.59375
a65def4ef8c48960.jpg,man,glasses,wearing,1,calib,non-spatial,Positive,6.109375,5.34375,5.937499940395355,5.265625,3.7499999403953552,5.1875,6.421875
f7acc51fbc7dafda.jpg,bride,veil,wearing,1,eval,non-spatial,Positive,2.609375,0.875,2.734375,3.234375,2.640625,3.3125000596046448,6.5625
a122feb61f920f4a.jpg,woman,gloves,wearing,1,calib,non-spatial,Positive,6.234375,0.03125,6.265625,3.875,0.78125,3.984375,4.546875
751093209b03118e.jpg,person in the middle of the image,suit,wearing,1,eval,non-spatial,Positive,0.203125,0.25,0.171875,-0.9375,-0.28125,-1.015625,1.78125
56fd536256dae19b.jpg,woman,stethoscope,wearing,1,calib,non-spatial,Positive,5.046875,1.6249998807907104,5.390625,4.859375,2.78125,5.125,3.46875
20ac9f71845cc508.jpg,woman,black dress,wearing,1,calib,non-spatial,Positive,2.390625,2.453125,2.171875,3.9375,4.078125059604645,4.15625,3.4375
6f804844ccc5126b.jpg,man,segway,wearing,1,eval,non-spatial,Positive,3.0,0.6875,1.671875,-0.07812494039535522,0.07812494039535522,-0.15625005960464478,3.34375
f98e23895593ab01.jpg,man,cowboy hat,wearing,1,eval,non-spatial,Positive,7.03125,3.828125,6.953125,7.140625,4.421875,7.109375,5.0
8f939cbb01f114d1.jpg,man,black shirt,wearing,1,eval,non-spatial,Positive,1.484375,0.734375,1.734375,2.375,0.984375,2.375,3.140625
2c217318b424591d.jpg,woman,crown,wearing,1,calib,non-spatial,Opposite,5.734375,2.53125,5.8125,4.84375,2.6875,4.9375,3.28125
da18b0ddaea31637.jpg,woman,gold earrings,wearing,1,eval,non-spatial,Positive,3.59375,-0.359375,3.578125,4.312499940395355,-0.1875,4.296875,4.28125
677041b1277f84d6.jpg,woman,necklace,wearing,1,calib,non-spatial,Positive,3.7656250596046448,0.6875,3.7968749403953552,1.71875,-0.5,1.859375,4.3125
7c8a5253847619a5.jpg,man,ear protection,wearing,1,eval,non-spatial,Positive,6.4375,6.015625,6.421875,5.953125,4.875000059604645,5.953125,7.734375
c8a4a228c9df91ef.jpg,man,sunglasses,wearing,1,eval,non-spatial,Positive,4.375,3.21875,4.296875,4.640625,2.375,4.562499940395355,4.453125
bb9ff06441cbac74.jpg,man,roman costume,wearing,1,calib,non-spatial,Positive,1.015625,0.0625,0.90625,0.765625,-0.078125,0.640625,6.421875
88fc866f92860d70.jpg,men,wear,wearing,1,eval,non-spatial,Positive,1.046875,1.046875,1.0625,0.703125,0.703125,0.65625,4.484375
dd5cce09d5f254cc.jpg,woman,knee high black stiletto boots,wearing,1,eval,non-spatial,Opposite,3.984375,2.984375,4.96875,3.578125,3.046875,4.078125,2.84375
585cfb9b59131505.jpg,woman,orange and black outfit,wearing,1,calib,non-spatial,Positive,2.234375,3.359375,2.09375,4.15625,4.953125,4.125,3.875
3c3b318ee1e2831c.jpg,man,red shirt,wearing,1,eval,non-spatial,Positive,3.3125,3.859375,4.265625,3.953125,3.421875,3.3906249403953552,4.421875
b4cb9fc067c1eb00.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,4.046875059604645,3.6875,4.09375,4.296875,3.34375,4.328125,4.515625
81684fbe58540aa5.jpg,man,penguin shirt,wearing,1,eval,non-spatial,Positive,6.09375,0.328125,6.0625,5.921875,1.046875,5.953125,5.0625
708a077a553ade43.jpg,man,t-shirt,wearing,1,calib,non-spatial,Positive,-0.453125,-0.328125,-0.40625,-0.5625,-0.046875,-0.515625,2.609375
2fd31c13d1a5fdb3.jpg,man,jeans,wearing,1,eval,non-spatial,Positive,5.734375059604645,3.421875,5.750000059604645,4.890625,2.390625,4.859375,6.515625
04ccb05e32dc45de.jpg,person,jeans,wearing,1,eval,non-spatial,Positive,7.671875,7.906249940395355,7.765624940395355,5.46875,5.359375,5.374999940395355,6.9375
50c532b8fc3c8d01.jpg,woman,black outfit,wearing,1,calib,non-spatial,Positive,-2.390625,-2.46875,-2.421875,0.9218748807907104,0.828125,1.03125,1.15625
54b7a0bc0d489fe8.jpg,woman,red dress,wearing,1,eval,non-spatial,Positive,0.671875,2.328125,0.875,4.3125,4.5625,4.28125,6.21875
3dffd57e3f4e209b.jpg,man,glove,wearing,1,calib,non-spatial,Positive,4.734375,3.40625,4.734375,2.34375,3.2343749403953552,2.375,5.890625
738e234e59615c71.jpg,man,white robe,wearing,1,eval,non-spatial,Positive,3.6875,3.6875,4.40625,3.6874999403953552,3.6874999403953552,3.75,3.296875
51e6ff8c0af98410.jpg,woman,tiara,wearing,1,eval,non-spatial,Positive,3.21875,2.5,3.0156250596046448,4.125,1.890625,3.953125,2.359375
ab46f7ec075d89ae.jpg,boy,hat,wearing,1,eval,non-spatial,Positive,6.671875,5.046875,6.921875,4.234375059604645,3.953125,4.406249940395355,5.734375
1de38c170bce1b3c.jpg,woman,wedding dress,wearing,1,eval,non-spatial,Positive,5.171875,5.171875,7.265625,4.5625,4.5625,5.46875,7.84375
a75bd3ec4cd51c51.jpg,man,cowboy hat,wearing,1,calib,non-spatial,Positive,5.578125,6.140625,5.78125,4.96875,5.312500059604645,5.125,4.625
6bff678ea2346ac5.jpg,man,crown,wearing,1,eval,non-spatial,Positive,2.84375,2.15625,2.71875,1.0625,0.203125,1.0937500596046448,3.890625
d53f782a6f8bcabb.jpg,female doll,black and white striped swimsuit,wearing,1,eval,non-spatial,Opposite,2.78125,2.71875,2.78125,1.9531250596046448,1.859375,1.828125,3.6875
a62462153630add0.jpg,woman,blue shirt,wearing,1,eval,non-spatial,Positive,1.4375,1.4375,1.4687500596046448,1.4375,1.4375,1.4374998807907104,2.28125
1eecb0f1e2b07d33.jpg,man,red shirt,wearing,1,calib,non-spatial,Positive,3.296875,5.453124940395355,3.375,3.9062499403953552,4.125,3.453125,4.90625
4e555f6453a7db12.jpg,woman,shorts,wearing,1,eval,non-spatial,Positive,5.515624940395355,6.484375,5.562499940395355,5.203125,4.484374940395355,5.203125,6.046875
ef83b0da979ae261.jpg,man,sunglasses,wearing,1,eval,non-spatial,Opposite,5.359375,6.109375,5.390625,3.75,3.734375,3.71875,5.390625
a284f227c612b0c8.jpg,person,helmet,wearing,1,eval,non-spatial,Positive,4.9375,5.0625,4.953125,4.656250059604645,4.703125,4.6875,6.28125
aac405248e9b7c8b.jpg,man,red helmet,wearing,1,calib,non-spatial,Positive,1.8749998807907104,1.5624998807907104,1.7968748807907104,3.2343750596046448,2.359375,3.28125,1.9999998807907104
8f5895b7b49f26a8.jpg,woman,black shirt,wearing,1,calib,non-spatial,Positive,0.40625,4.15625,0.34375,0.8906250596046448,2.9531251192092896,0.9062501788139343,4.84375
05c6fc62d2980f50.jpg,man,sunglasses,wearing,1,calib,non-spatial,Positive,5.6875,5.71875,5.3125,4.09375,3.3125,3.8593750596046448,5.5625
34ff10aa56e103ba.jpg,man,red outfit,wearing,1,eval,non-spatial,Positive,3.875,0.46875,4.15625,4.421875,3.5,4.859375,2.78125
a62462153630add0.jpg,woman,black shorts,wearing,1,eval,non-spatial,Positive,-0.15625,-0.15625,-0.265625,0.671875,0.671875,0.6874999403953552,0.1875
78916540e81a1c6c.jpg,man,hat,wearing,1,eval,non-spatial,Opposite,5.078125,5.953125,5.140625,3.5625,2.96875,3.609375,6.203125
7c1d922420d9ae86.jpg,person,helmet,wearing,1,eval,non-spatial,Positive,0.75,1.171875,0.75,2.1875000596046448,0.78125,2.203125,2.234375
aa959cf33e2dab8e.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,4.109375,2.1875,2.390625,2.21875,1.7812498807907104,2.0625,3.484375
5502a35f0f5ef825.jpg,man,shirt,wearing,1,eval,non-spatial,Positive,3.515625,4.1875,3.0,2.671875,4.281249940395355,3.421875,3.015625
d1b90f07c19a5085.jpg,girl,roller skates,wearing,1,calib,non-spatial,Positive,3.5624999403953552,-0.25,3.4999999403953552,3.5625,2.03125,3.5,3.0625
a2d7916e24db9dd3.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,5.0625,6.875,5.046875,5.21875,4.375,5.203125,6.265625
8a5966f042ad8bac.jpg,man,white outfit,wearing,1,calib,non-spatial,Positive,0.796875,0.796875,0.8125,2.96875,3.0,2.84375,4.90625
4287fb387a363c94.jpg,woman,silver high heels,wearing,1,eval,non-spatial,Positive,3.8749999403953552,3.046875,4.03125,4.328125,2.921875,4.53125,4.75
318c91bd306e52e1.jpg,man,baseball glove,wearing,1,eval,non-spatial,Positive,7.21875,3.9999999403953552,7.578125,3.59375,2.421875,3.7031249403953552,4.984375
a068ea435a318d8d.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,3.609375,6.796875,3.71875,4.125,4.984375,4.390625059604645,6.234375
756875881f971332.jpg,woman,bra,wearing,1,eval,non-spatial,Positive,0.07812494039535522,-1.4375,0.03125,2.046875,0.59375,1.96875,1.0625
dd18e0284551e30f.jpg,man,scarf,wearing,1,eval,non-spatial,Positive,2.96875,3.203125,3.09375,4.4375,3.9375,4.531250059604645,2.890625
00a3654c1cf00d11.jpg,man,yellow vest,wearing,1,calib,non-spatial,Positive,-0.03125,1.296875,2.15625,2.296875,2.5,3.1562498807907104,5.015625
a1f6ef9a71ba5b0f.jpg,woman,scarf,wearing,1,calib,non-spatial,Positive,6.109375,6.6562498807907104,6.078125,5.046875059604645,5.3125,5.0625,4.734375
c3f5a62386342c6d.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,6.734375,7.125,6.78125,1.875,1.4843750596046448,2.046875,6.0
0ccdcc825086803a.jpg,woman,green costume,wearing,1,calib,non-spatial,Positive,1.015625,0.234375,1.09375,2.328125,1.234375,2.546875,3.84375
cc258d5fd4cde121.jpg,woman,miniskirt,wearing,1,calib,non-spatial,Positive,-0.03125,1.296875,0.03125,2.359375,2.484375,2.3593749403953552,1.578125
c43d8e515688b759.jpg,man,black shirt,wearing,1,eval,non-spatial,Positive,0.390625,0.390625,0.4375,0.46875,0.46875,0.4375,0.65625
f72798c9f0c92cd0.jpg,man,cycling clothes,wearing,1,eval,non-spatial,Positive,0.09375,2.453125,0.078125,2.890625,3.59375,2.578125,3.6875
c4bd11e7242a0eee.jpg,dog,muzzle,wearing,1,calib,non-spatial,Positive,3.875,3.765625,3.9218751192092896,1.421875,1.40625,1.46875,5.828125
91beb1e150bee50c.jpg,worker,orange vest,wearing,1,eval,non-spatial,Opposite,5.421875,5.578125,5.4375,4.953125,3.2656248807907104,5.015625,5.234375
c7ed5f6c0405e620.jpg,man,sunglasses,wearing,1,calib,non-spatial,Positive,5.828125,5.75,5.734375,3.90625,2.921875,3.9375,5.78125
32cc3e223017135d.jpg,man,red shirt,wearing,1,calib,non-spatial,Positive,4.53125,5.406249940395355,4.5,4.59375,4.953125,4.515625,4.71875
3b67f952f62a6389.jpg,woman,flowery top,wearing,1,calib,non-spatial,Positive,2.4843749403953552,2.4843749403953552,2.609375,3.25,3.25,3.4375,3.359375
985ff5921c34ad03.jpg,man,microphone,wearing,1,calib,non-spatial,Positive,5.359375,0.71875,5.34375,3.7343750596046448,0.75,3.734375,4.59375
b085f6708ee5a803.jpg,man,goggles,wearing,1,eval,non-spatial,Positive,2.203125,1.9375,2.46875,3.453125,2.5,3.671875,4.453125
2f7525f06ad69425.jpg,woman,glasses,wearing,1,eval,non-spatial,Positive,4.171875,4.109375,4.296875,4.46875,3.203125,4.546875,5.359375
3d27c190d43ac211.jpg,swimmer,goggles,wearing,1,eval,non-spatial,Positive,2.515625,2.796875,2.484375,4.328125,3.3124999403953552,4.3125,4.375
712bacc974c5a760.jpg,man,shirt,wearing,1,eval,non-spatial,Positive,3.578125,4.828125,3.453125,2.0625,2.0,1.890625,4.484375
537843c1be04501c.jpg,person,life jacket,wearing,1,eval,non-spatial,Positive,2.5,2.5,2.25,2.671875,2.671875,2.46875,4.921875
48e6a7f6cfe8f41b.jpg,woman,black leather jacket,wearing,1,eval,non-spatial,Positive,3.65625,2.6875,1.984375,3.75,3.96875,3.53125,4.390625
3264cb227a07af3f.jpg,man,plaid shirt,wearing,1,eval,non-spatial,Positive,4.546875,0.140625,4.593749940395355,4.390625,1.015625,4.437500059604645,5.546875
5278129f90393f7b.jpg,woman,shorts,wearing,1,eval,non-spatial,Positive,4.15625,2.515625,3.984375,2.765625,3.2187500596046448,3.171875,5.546875
edff7663ed66bb73.jpg,woman,pink fedora,wearing,1,eval,non-spatial,Opposite,4.625,4.171875,4.53125,3.203125,2.3593750596046448,3.125,3.078125
c6249d94f4b8fc0b.jpg,woman,blue gym outfit,wearing,1,eval,non-spatial,Positive,2.171875,1.875,2.140625,2.875,4.21875,2.828125,5.359375
d5f08b8d5ed6055f.jpg,woman,lingerie,wearing,1,calib,non-spatial,Positive,5.890625,1.796875,5.125,3.03125,1.9375,2.78125,7.1875
2dd05a7ffa09c95d.jpg,woman,silver dress,wearing,1,eval,non-spatial,Opposite,4.625,1.109375,4.859375,4.6875,2.46875,4.859375,3.609375
9ec8d039ae01d728.jpg,person,black shirt,wearing,1,calib,non-spatial,Positive,2.140625,2.046875,2.703125,3.265625,2.2968751192092896,3.421875,4.25
aa47170b86b03223.jpg,woman,black dress,wearing,1,eval,non-spatial,Positive,0.28125,2.90625,-0.203125,2.71875,1.96875,2.71875,3.984375
25f64e9aca8971ea.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,2.890625,4.34375,3.046875,1.3124999403953552,2.4999999403953552,1.421875,0.359375
86c1bf61c39831f0.jpg,woman,necklace,wearing,1,eval,non-spatial,Positive,6.093750059604645,6.906249940395355,6.046875,5.890625059604645,4.84375,5.765625,6.421875
17a89e9968dfe0ef.jpg,man,gloves,wearing,1,eval,non-spatial,Positive,5.140625,1.78125,5.125000059604645,4.890625059604645,1.671875,4.890625059604645,6.109375
7b20e29f050bde28.jpg,woman,red dress,wearing,1,calib,non-spatial,Positive,2.75,2.75,6.703125,4.390625,3.078125,5.03125,7.4375
